s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/40122714,20,Just Between Us,"You've always been your brother's younger sibling, but when you go to college, you become more.",2022-07-06,2873,Teen And Up Audiences,F/M,Completed,Alternate Universe - College/University | First Kiss | Fluff | Gender-Neutral Pronouns | Underage Drinking | brothers best friend | gender neutral reader,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Messages From Satvrn [11]",yoongi,{'yoongi'}
https://golemlab.eu/graph/19072978,20,A Whole New World,"A retelling of Aladdin, where Yoongi is the prince locked away and yearning for more, and you're the street rat who just wants to live a proper life outside of thieving. Yoongi as Jasmine, you as Aladdin, Hoseok as Genie, with references to the other members and other Kpop idols. -- As of right now, this work is on hold until further notice. I just don't have the motivation to keep up with a multi-chapter work. I'm sorry. :(",2019-06-03,5332,General Audiences,F/M,In-Progress,Disney | Hobi is Genie | Inspired by Aladdin | Jaebum is Jafar | Jungkook is Abu | Please be gentle with me | Tae is Raja | Yoongi is Jasmine | You are Aladdin | references other members | the 2019 version,Min Yoongi | Suga/Reader Series: BTS as Disney Princes(ses) [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/14480229,20,Blood ∔ Perfume,"The mission was simple; Earn the trust of the youngest through whatever means neccesary, gain the needed intel, report back to your group within a week, and complete! It was so painfully simple, just another walk in the park mission that you could execute in your sleep as far as you were concerned- Circumstances had already took a turn for the worst..Why did that damn Min Yoongi need to get in your way!?",2018-04-29,10167,Mature,F/M,In-Progress,Alternate Universe - Assassins & Hitmen | Assassin Jeon Jungkook | Assassin Jung Hoseok | J-Hope | Assassin Kim Namjoon | RM | Assassin Kim Seokjin | Jin | Assassin Kim Taehyung | V | Assassin Min Yoongi | Suga | Assassin Park Jimin | Assassination | Assassins & Hitmen | Character Death | Eventual Smut | Fluff and Smut | Gangs | Min Yoongi | Suga is Bad at Feelings | Minor Character Death | Murder | Top Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/39050679,20,Girl On The Train,"Yoongi is a fashion designer, you are just a random girl he sees on the train everyday- you are also yoongi’s greatest muse.",2022-05-17,1011,General Audiences,F/M,Completed,Fashion Designer Yoongi | Strangers to Lovers | pining kind of,Min Yoongi | Suga/Reader Series: Yoongi Stories [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/37979077,20,Little matchmaker,She just wanted to see her daddy happy.,2022-03-26,1121,General Audiences,F/M,Completed,Alternate Universe - Bangtan Universe | Children of Characters | Romance | alternative universe,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/13504320,20,Isn't Life Strange?,* discontinued * You wake up in class after a far too realistic dream and discover you can now rewind time.,2018-01-28,13805,Mature,F/M,In-Progress,Alternate Universe | Based on the wonderful game Life Is Strange | Childhood Friends | Friends to Lovers | Jeon Jungkook & Min Yoongi | Suga are Best Friends | Life is Strange Spoilers | Mentioned Yoonkook - Freeform | Minor Jeon Jungkook/Kim Taehyung | V | Minor Jeon Jungkook/Min Yoongi | Suga | Rewind powers | Time Travel,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14820996,20,Underground,"Your best friend has planned a surprise outing for your birthday, one that you absolutely don't want to go to. What happens when she drags you out anyway? Yoongi x Reader One-Shot ~Written for Yoongi's Birthday~",2018-03-09,2053,Teen And Up Audiences,F/M,Completed,Alternate Universe | Best Friends | Birthday | HAPPY BIRTHDAY YOONGI | Jungkook Underground Rapper | One Shot | Underground Rapper Min Yoongi | Suga | yoongi x reader - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/33882841,20,Unlikely,"At your most vulnerable moment, you met a man that would completely change the course of your life.",2021-09-14,9785,Mature,F/M,Completed,Big Brother | Kim Namjoon | Enemies to Lovers | Eventual Romance | Fluff and Angst | Implied/Referenced Self-Harm | Suicide Attempt,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/34361569,20,Rain,A soft slice of life on a rainy day off.,2021-10-08,899,General Audiences,F/M,Completed,Domestic Fluff | I apologize again for my poor use of tags | Soft Min Yoongi | Suga | rainy day,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/30547902,20,sweetness,"Enjoy, very short but i hope u like it",2021-04-08,1533,Teen And Up Audiences,F/M,Completed,Hybrid AU,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/19025677,20,So Far So Good~,Falling in love was natural for Kihyun. He fell in love with both Yoongi's sugary smile and her gentle teasing. It was only natural that the two mixed together somehow.,2019-05-30,9304,General Audiences,F/M,Completed,Cross-Posted on Tumblr | Drinking | Implied JohnTen | Its tame tbh | Kihyun being stupid | Lesbian Character | Polyamory | agust d | clubs,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/Reader/Yoo Kihyun, Min Yoongi | Suga/Yoo Kihyun, Yoo Kihyun/Reader",yoongi,{'yoongi'}
https://golemlab.eu/graph/25079962,19,Makes Me Weak,"Min Yoongi seems to be the only thing that occupies your mind. While the thought of him fills you with immense joy, it also throws you into an internal panic...",2020-07-05,1573,Teen And Up Audiences,F/M,Completed,Alternate Universe - College/University | Angst | BTS fluff | College AU | Fluff | Fluff and Angst | Possible Relationship | bts angst,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16726233,19,Ways to Break-up,"They just clicked together, like two magnets gravitating to each other; only they weren’t polar opposites, defying the theory that unlike things attract. They were very much the same that it was scary but at the same time fascinating. However, like any other cliché stories, one was bound to fall for the other.",2018-11-24,1440,Not Rated,F/M,Completed,Angst | Break Up | Friendship,Min Yoongi | Suga/Reader Series: Ways to Break-up [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/35676262,19,It's a Learning Curve,"Some things don’t turn out the way you want them to, but some things turn out better than you ever expected once the wounds have healed.",2021-12-13,6135,General Audiences,F/M,Completed,Angst | Angst with a Happy Ending | Eventual Happy Ending | Fluff | Heartbreak | Idiots in Love | Idol! Reader | Jeon Jungkook & Reader are Best Friends | Mutual Pining | Not Actually Unrequited Love | Self-Worth Issues | The Maknae Line Are Sweethearts | Unrequited Love | Yoongi Thinks He Isn't Good Enough For You,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/36623488,19,Silver and Gold,"Is redemption possible? One year after the Battle of Hogwarts, the wizarding world has begun to rebuild. Slowly, things begin to happen, and people are beginning to move on. Not all is as it seems, and there are still those who want to carry on with Voldemort's mission. Rumblings of Death Eater activity breed uneasiness amongst everyone who is trying to regain a semblance of normalcy. Whatever that means.",2022-01-24,11681,Mature,F/M,In-Progress,Alternate Universe - Harry Potter Setting | Angst | Angst with a Happy Ending | Enemies to Friends to Lovers | Enemies to Lovers | Gryffindor Kim Taehyung | V | Hogwarts Inter-House Rivalries | Hufflepuff Jung Hoseok | J-Hope | Hufflepuff Kim Seokjin | Jin | Jeon Jungkook & Kim Taehyung | V are Best Friends | Min Yoongi | Suga is Bad at Feelings | Mutual Pining | Post-Battle of Hogwarts | Post-Hogwarts | Post-War | Ravenclaw Jeon Jungkook | Ravenclaw Park Jimin (BTS) | Ravenclaw Reader | Slow Build | Slow Burn | Slow Romance | Slytherin Min Yoongi | Suga | Soft Min Yoongi | Suga | War,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18296831,19,Happy Birthday,"Let's be clear, Yoongi doesn't do birthdays. So why he is in wondering a mall with Jin and Hoseok to find you a gift is beyond him, but whatever the reason, your birthday has to be perfect and that includes getting you the perfect gift.",2019-03-31,1459,General Audiences,F/M,Completed,Shy Yoongi | and helpful sidekicks jin and hoseok,Min Yoongi | Suga/Reader Series: BTS Drabbles [12],yoongi,{'yoongi'}
https://golemlab.eu/graph/27125071,19,Big love in small dose (Little!reader),"This is going to be a collection of angsty drabbles around little! Y/N and Yoongi. I'm not good with happy endings and fluff but I'll try, no promises though. Just as a fair warning.",2020-10-21,3132,Explicit,Multi,In-Progress,ABDL | Age Play | Age Play Caregiver Min Yoongi | Suga | Age Regression/De-Aging | Angst | Anxiety | Bullying | Emotional Hurt/Comfort | Hurt/Comfort | Implied/Referenced Suicide | Little Reader | Min Yoongi | Suga-centric | Non-Sexual Age Play | Nonbinary Character | Obsessive-Compulsive Disorder | Post-Traumatic Stress Disorder - PTSD | Reader-Insert | Slice of Life | Social Media | Trans Character | Trauma,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16920009,19,Morning with the Mins,None,2018-12-09,1192,Teen And Up Audiences,F/M,Completed,Fluff | boyfriend yoongi | vlogger yoongi,Min Yoongi | Suga/Reader Series: Vlogger series [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/6285628,19,Stay,"You needed to leave America when you find out that your visa has come to end and reluctant to leave, will you stay when Yoongi offers to help?",2016-03-18,952,Teen And Up Audiences,F/M,Completed,Light Angst,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/8481016,19,Sleep Deprived | Yoongi,It’s finals week and Yoongi is tired.,2016-11-06,713,Teen And Up Audiences,F/M,Completed,Fluff,Min Yoongi | Suga/You,yoongi,{'yoongi'}
https://golemlab.eu/graph/12397809,19,the little black notebook,"in which you're min yoongi's muse, sad days come but there can still be positivity.. a one shot",2017-10-18,916,Teen And Up Audiences,Other,Completed,Depressed Min Yoongi | Suga | If you only read one work by me | Implied/Referenced Suicide | K-pop References | Min Yoongi | Suga is Bad at Feelings | Music | My First AO3 Post | Producer Min Yoongi | Suga | Sad Ending | Sad with a Happy Ending | Underground Rapper Min Yoongi | Suga | With A Twist,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/35239693,19,Demon Ruler,"He awoke in hell and met the queen of the demons, to then be told that he is to rule beside her. Will he accept it? Can he become the greatest king of the damned?",2021-11-20,6548,Teen And Up Audiences,F/M,Completed,Alternate Universe - Demons | Demons | Fluff and Angst | Historical | Romance,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/9596588,19,'Til the Storm Blows Away,He'd come as soon as the first raindrop hit the ground and leave as soon as the last one fell.,2017-02-06,1122,Teen And Up Audiences,F/M,Completed,A Bit of Fluff | Angst | Death | Domestic | It's angst | Mental Illnesses | Storms | but ANGST,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14789933,19,dusk,"Long relationships never end easily, but perhaps a bittersweet ending is the best you can hope for.",2018-05-29,926,General Audiences,F/M,Completed,Angst | Break Up,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/14830925,18,Yoongi - drafts/oneshots/drabbles,A selection of bxebxee's yoongi drafts from tumblr. Not everything will be posted because some of them aren't really stories. Other members are tagged per mentions/appearance.,2018-06-02,2961,Explicit,F/M,In-Progress,Drafts | bxebxee,Min Yoongi | Suga/Reader Series: bxebxee's tumblr drafts [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/16490678,18,I missed you,"BTS's world tour is something that the entire world wants to see, but you're not patient enough to wait for your boyfriend to come home. That's why you decide to go to him...",2018-11-01,881,Mature,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23529715,18,Foreign Relations,"No, it couldn’t be. They refused to believe it. This round-faced, brown-skinned, random foreigner couldn’t possibly be his— “Girlfriend?” he mused nonchalantly. “Yes. I have girlfriend.” And the entire world broke .",2020-04-07,758,Not Rated,F/M,In-Progress,BTS in America | Background Dancer!Reader | Comedy | Crack | Foreign!Reader,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/33019156,18,indigo.,"Quality time for you and your boyfriend doesn’t have to be anything high-cost or overly elaborate; sometimes, all it takes is taking the easels and canvases out from the closet and setting them up in your living room. Alternatively, painting with Yoongi happens to be messier than you had anticipated beforehand.",2021-08-04,879,Teen And Up Audiences,F/M,Completed,Domestic Fluff | Established Relationship | Fluff | Originally Posted on Tumblr | Painting | Painting with Yoongi | Reader-Insert | Soft Min Yoongi | Suga | Warm and Fuzzy Feelings,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/27040816,18,Midnight Trist,None,2020-10-16,660,Mature,F/M,Completed,No Aftercare | Praise Kink | Smut | slight degradation,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/40911336,18,Hands,Your new coworker has nice hands and that makes it kind of difficult to concentrate on your tasks. or Min Yoongi hand appreciation post.,2022-08-09,769,Teen And Up Audiences,F/M,Completed,Do I have to say more? | Hand & Finger Kink | Masturbation | Pining | min yoongi's hands,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/36603946,18,How could she?,"Recently sulking over her cheating ex boyfriend, Y/N decided to leave him a voice message of how she got over him. (A short fluff)",2022-01-23,1198,Mature,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16090361,18,First Love,''Even when I pushed you away Even when I resented meeting you You were firmly by my side You didn’t have to say anything So don’t ever let go of my hand I won’t let you go ever again either.'',2018-09-25,858,Mature,F/M,In-Progress,,Min Yoongi | Suga/Reader Series: Wings Theme Series [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/24374758,18,Tongue Tied,Sometimes Yoongi needs you to do something for him.,2020-05-25,1969,Explicit,F/M,Completed,Light BDSM | Oral Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/28068051,18,Han,"When yangban member Oh Jook Hee is found dead, Min Yoon Gi, an officer of the Royal Bureau of Investigation is sent to Hangseon to solve it. In order to do so, he needs the help of Oh's former mistress, an outcast prostitute living in a hanok in the outskirts of the city. However, it might not be easy to get her to help, and Yoon Gi will need to find other means while he tries to fight an odd urge.",2020-12-14,7891,Explicit,F/M,Completed,Blood Kink | Masturbation | Murder Kink? | NSFW | Riding | Sub Min Yoongi | Suga | dom reader | idk these bitches are horny for murder thats for sure | slowburn | tw murder and blow btw,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/8517568,18,First Love,"After over a year, Yoongi's feelings and thoughts finally get revealed.",2016-11-10,669,Mature,F/M,In-Progress,Fluff and Smut | Min Yoongi - Freeform | Porn With Plot | Sex | Smut | bangtan boys - Freeform | bts - Freeform | straight - Freeform | suga - Freeform | yay straight lol,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/28504380,18,Fill you with love,Yoongi is disgruntled after an unfortunate incident during practice. Y/N is a cordi noona. She is understanding but is finding it increasingly difficult to subdue her thoughts.,2021-01-02,5850,Mature,F/M,In-Progress,Angst | Dom/sub Undertones | Fluff | Fluff and Smut | Noona Kink | Smut | Teasing,"Min Yoongi | Suga/Reader, yoongi reader",yoongi,{'yoongi'}
https://golemlab.eu/graph/18400196,18,New Rules,"People get together. And people break up. Something like that happened to Min Yoongi and Y/N, when he broke the things off with her. But can you let go of your ex completely?",2019-04-08,3796,Mature,F/M,Completed,Dancer | Song Lyrics | break-up,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14315343,18,"bus rides, heavy hearts","Drabble Series —  fragmented and weekly recallings of two best friends slowly turning into lovers. Oddly so, it happens throughout the two-hour bus rides they share once a week.",2018-04-14,1205,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - College/University | Angst | College AU | Drabble | Drabble Collection | Drabble Sequence | Fluff | Friends to Lovers,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25439977,18,420 Celebration,"In recognition of 420 followers on TWT I have decided to create this one shot. Imagine smoking a doobie on the park bench, your usual quiet place, when you are interrupted by the cutest guy ever!",2020-07-22,1414,Explicit,F/M,Completed,Cute Min Yoongi | Suga | French Kissing | Lust | Moaning | Multiple Orgasms | Multiple Sex Positions | Neck Kissing | Nipple Licking | Nipple Play | Oral Sex | Outdoor Sex | Peer Pressure | Praise Kink | Rough Kissing | Smoking | Stranger Sex | Vaginal Fingering,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/26248174,17,I Only Ever Want You,Y/n wants to give Yoongi what he deserves. So she plans out a whole feast for him. She didn't account for how shitty the next day was going to be when she made the schedule.,2020-09-02,1250,Teen And Up Audiences,F/M,Completed,Angst | Bad Cooking | Fluff | Fluff and Angst | Good Boyfriend Min Yoongi | Suga | Hurt/Comfort | Implied Sexual Content | Kisses | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga Is a Good Boyfriend | Min Yoongi | Suga Is a Sweetheart | Reader is trying | Shes just stressed | Shes normally a rlly good cook | Soft Min Yoongi | Suga | Yn almost burns the house down | lets avoid the cliche that yn is perfect pls | reassurance | yn is bad at feelings | yn is whipped too,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25946125,17,set me free,"You are a reluctant assassin carrying out a series of assignments on behalf of a time-travel corporation, often flouting strict company rules even though noncompliance has potentially devastating repercussions. Each assignment gets harder as you becomes increasingly unable to keep yourself from getting entangled with your target, who, in spite of being a different person each time, always wears the same face.",2020-08-17,22001,Explicit,F/F,Completed,Biting | Car Sex | Character Death | Drunk Driving | Gaslighting | Hand Jobs | Human Trafficking | I really can't overstate the major character death. | Lots of Major Character Death. | Minor Character Death | More Major Character Death. | Oral Sex | Recreational Drug Use | Restraints | Rough Sex | Scratching | Sex Toys | Slapping | Smoking | Subspace | Swearing | Unexplained Magic | Vaginal Sex | domestic terrorism | fuck capitalism | narrowly avoided dubcon | tasteless Jim Jones reference,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23098333,17,light as feathers - a soft nsfw one shot,light as feathers yoongi x reader nsfw one shot by @satansfairy__,2020-03-10,3222,Explicit,F/M,Completed,Fluff and Smut | NSFW | Sex | Soft Min Yoongi | Suga | Top Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/15288525,17,Min Yoongi is my new boss?,You are hired as Yoongi's assistant as an intern. You seemingly innocently run into him at a local bar you frequent. He explains what your new duties are.,2018-07-14,1554,Explicit,F/M,Completed,Boss/Employee Relationship | Breasts | Explicit Language | Hair-pulling | In Public | Interns & Internships | Kissing | Light Dom/sub | Neck Kissing | Public Display of Affection | Rough Sex | Semi-Public Sex | Sex | Simultaneous Orgasm | Vaginal Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/20752298,17,"Tender Hearts, Broken Souls","After an accident which kills off your twin sister and leaves her boyfriend blind, you are left in a dilemma. The car accident had put Yoongi under a tremendous amount of trauma. Medicines, therapy, surgeries- his treatment for recovery costed more than your entire student debt plus the added credit. Moreover, he was always cold and cruel to you, despite Hye-mi’s countless pleas. Why should you help him? Why do anything for him at all? But then, the doctor had recommended to not put Yoongi under any stress or to shock him by giving him any unexpected ‘news’, or it might hinder his progress. Besides, you might be mean sometimes, but not petty enough to stoop that low. Yet it doesn’t feel right to keep your sister’s death a secret from him- especially when he touched you, kissed you and called you by her name.",2019-09-23,2632,Mature,F/M,In-Progress,Alternate Universe | Angst | Blind Character | Blindness | Character Death | Domestic | Emotional Hurt/Comfort | Hospitalization | Hurt/Comfort | Mental Anguish | Mental Health Issues | Original Character Death(s) | Physical Therapy | Therapy,"Min Yoongi | Suga/Reader, Min Yoongi/Original Character(s), Min Yoonji & Reader",yoongi,{'yoongi'}
https://golemlab.eu/graph/15170057,17,the world after,"“We are too young for this, some people are too old. Truth is: no one is ever ready to know that they’ll be gone very, very soon, and there is nothing they can possibly do about it. We just wait. Wait for the forsaken wave, or wait for our own insane minds to get the best of us, and we trace the line of death ourselves. Flat.""",2018-07-04,3475,Mature,F/M,Completed,Angst | Animal Death | Death | Diary/Journal | Nuclear Warfare | POV First Person | Post-Nuclear War | gruesome radiation poisoning,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/36564748,17,Burnout (one shot),"You were born with the power to understand every spoken language on the planet. It landed you your dream job at HYBE where you became friends with your idols–and something more with one of them. But your gift takes a toll on your body and leads to a burnout, which worries your boyfriend Min Yoongi.",2022-01-21,8555,General Audiences,F/M,Completed,Superpowers | Tiny bit of Angst | basically just a big ball of fluff | established Y/N x Yoongi new relationship | lots of fluff | no smut (sorry I'm not that confident yet) | you can understand every language,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16934910,17,Blush,"Just a little something, not really much to say about it.",2018-12-19,589,General Audiences,F/M,Completed,Fluff,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/41314530,17,His Wilted Flowers,"Yoongi has an array of 'flowers', women whose virginity he'd stolen. He likes being first, and when he comes across you, he can't wait to add another flower to his bouquet.",2022-08-27,11208,Explicit,F/M,Completed,Cunnilingus | Face-Sitting | Female Reader | Hand Jobs | Loss of Virginity | Oral Sex | Public Sex | Teasing | Vaginal Fingering | Virginity Kink | first timesex | not a nice one either | sorry - Freeform | toxic guy talk too | yoongi being a fuckboy,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Boys Will Be Boys [2]",yoongi,{'yoongi'}
https://golemlab.eu/graph/25186867,17,Idiot,"Male!Reader x Min Yoongi one shot. Drama and misunderstandings, manipulative exes and fighting ensues. Any more and I'll spoil the entire thing. Reposted from my other account to test the waters in ao3.",2020-07-10,1990,Teen And Up Audiences,M/M,Completed,Angst | Angst with a Happy Ending | Drama | Drama & Romance | Homophobia | Homophobic Language | I just gave you a girlfriend called Amy for plot purposes | Internalized Homophobia | Kinda messed up | Manipulation | Misunderstandings | Rants | Rejection | Romance | Swearing | Violence | mild violence,"Min Yoongi | Suga/Reader, min yoongi | suga/male reader",yoongi,{'yoongi'}
https://golemlab.eu/graph/22006633,17,A Special New Year,Yoongi plans a special New Year’s holiday for himself and Y/N.,2019-12-28,2318,General Audiences,F/M,Completed,Fluff,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/13006290,17,Cinnamon Spice,Christmas Eve with Min Yoongi includes two main things: Napping and actually doing stuff because you have both been too busy being lazy to do anything,2017-12-13,5265,Not Rated,F/M,Completed,Drabble | Fluff,Min Yoongi | Suga/You Series: Christmas Saga {2017} [5],yoongi,{'yoongi'}
https://golemlab.eu/graph/10997022,17,I love you,[ Min Yoongi/Suga x Reader ] Funny how she always managed to find him when he was trying to hide. Funny how she could read him through and through as if he was transparent paper. Funny how she had the same feelings as he did for her. Funny how the world seemed to work around two pair of unconscious lovers.,2017-05-25,1432,General Audiences,F/M,Completed,,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/26963248,17,The Death of Eden (Bite Me),"Post-apocalyptic scavengers in search of wealth attempt to raid a nest of vampires. After a struggle, one is left behind in the hands of those she fears the most.",2019-10-01,25077,Teen And Up Audiences,F/M,Completed,Alternate Universe - Vampire | Drama | Human/Vampire Relationship | Prejudice | Unique vampire mechanics | Vampire!Taehyung | Vampire!Yoongi | mild graphic descriptions | mild violence,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/23076958,17,crazy in love (yandere!yoongi x reader),yoongi's crazy. but he's crazy in love with you.,2020-03-09,563,Teen And Up Audiences,F/M,In-Progress,Angst with a Happy Ending | Doctor Kim Seokjin | Jin | Eventual Smut | Kim Seokjin | Jin is a Good Hyung | Stockholm Syndrome | Yandere Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/24519517,17,Lemon Boy,"Long time no see... how ya been? Cool. Yeah, I haven't written in about.. 2 years. Huh? No, I didn't abandon my old, unfinished stuff, just working out some of the kinks before I jump back into my series. Yupp, gonna finish those. Okay. Enough fake conversation that probably won't make any sense. I wrote this mini series.. hope you guys like it. Listened to Lemon Boy by Cavetown for all three parts.",2020-06-03,2224,Explicit,F/M,Completed,Alternate Universe - High School | Angst | First Time | Fluff | Smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18791014,17,Don't.,"Anonymous asked: 3,3,5,6 3.Angst 3.Yoongi 5.Campus 6.Streetlights",2019-05-11,802,Teen And Up Audiences,F/M,Completed,Alternate Universe - College/University | Angst,Min Yoongi | Suga/Reader Series: BTS Drabble Game [5],yoongi,{'yoongi'}
https://golemlab.eu/graph/8179162,17,Hiraeth,"There are moments in life that shape us, moments that define our life and force us to live the consequences. Some actions are reversible. Others are not. Fate is such a fickle thing, tying us together and breaking us apart, creating bonds and destroying them, ultimately erasing the past and all that you once knew in favor of the here, the now, and the future. This, perhaps, is what creates a longing for home, a homesickness. But how can you go back to a home that never was and never will be?",2016-10-01,9070,General Audiences,F/M,Completed,Angst | Fluff | Oops,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/36652312,17,In Search of Higher Returns,"When rapper Yoongi Min walks into a brokerage firm and Y/N is the broker-on-duty, sparks fly. But is Y/N a lowkey fame whore and gold digger? Is Yoongi just a rich asshole trying to get it in? Is this fic just an excuse to cram in as much financial and legal jargon as possible to amuse the writer and perhaps one other person? WHO KNOWS.",2022-01-25,13626,Explicit,F/M,Completed,Aged-Up Character(s) | Alcohol | Fluff | Oral Sex | Slice of Life | Swearing | Vaginal Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/24090265,16,Phantom,"""It's your papa and mama's song."" Inspired by SEKAI NO OWARI’s 幻の命 (Maboroshi no Inochi/Life of Phantom)",2020-05-09,3977,Teen And Up Audiences,F/M,Completed,Alternate Universe | Alternate Universe - Canon Divergence | Angst | Blood and Injury | Car Accidents | Dreams | Dreams and Nightmares | Emotional Hurt/Comfort | Grief/Mourning | Heavy Angst | Hopeful Ending | Hospitals | Inspired by Music | Married Couple | Music | Musicians | Non-Linear Narrative | Parenthood | Trauma,Min Yoongi | Suga/Reader Series: SEKAOWA Collection [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/12893724,16,angel,the tittle is ironic hehe a cute one-shot with your favorite couple yoonji and reader !,2017-12-02,938,Not Rated,F/F,Completed,I really like this one | he can be such a dick sometimes. but i love him. | i wrote this pissed at my boyfriend unrelated but still | this was gonna be a series but i decided against it.,"Min Yoongi | Suga/Reader, Min Yoonji/Reader Series: à mon chéri |to my darling| [3]",yoongi,{'yoongi'}
https://golemlab.eu/graph/10772472,16,A Melody of Tears,"“Stop thinking about that. It doesn’t matter now, what matters is that I’m here with you and that you are going to do brilliantly” he kissed your cheek but you pulled away, turning around to face him. “But you won’t be there. Next to me. Playing with me. I’ve never done this alone before.” “Baby, I’ll be in the wings you know that,” he replied his eyes softening. You bit your lip, trying not to cry, “it won’t be the same.”",2017-04-30,1217,Teen And Up Audiences,F/M,Completed,Angst | Implied/Referenced Suicide | Lots of it | i can't think of any more tags | oh i know,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
