s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/26510596,64,Rock that Boat,"In the midsts of quarantine and your boyfriend’s tour being cancelled, the little trip back to the riverside he and his friends plan provides you with a perfect opportunity to spend more time with him without hiding your relationship, but what seokjin wants is just to sit and fish undisturbed for hours.",2020-09-17,3874,Explicit,F/M,Completed,Boat Sex | Boyfriend Seokjin | Camping | Dad Jokes | Domestic Fluff | Established Relationship | Fishing | Fluff | Fluff and Crack | In The SOOP (BTS) | Jacking off | Male Masturbation | Masturbation | Semi-Public Sex | Soft Kim Seokjin | Jin | Vouyerism | boat falls over | clitoral stimulation | girl on top,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/10909893,63,Freedom of the Fae,"When you lose yourself in the middle of a forest, you don’t expect a random, handsome stranger to help you on your way. You also don’t expect him to offer you anything. You can’t be blamed for forgetting a rule you never learned, about a race you never believed in. You learn the rule soon enough, anyways; Fair of face and Fair of mood, accept what they offer, except for food.",2017-05-15,7134,Teen And Up Audiences,F/M,Completed,Alternate Universe - Fantasy | Fae & Fairies | Fluff | Rating May Change | Swearing | To Be Continued,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/40054500,63,Decent,"You help Jin out when he needs it, because he seems like a good guy. You're not expecting him to want to stay in your life.",2022-07-03,5101,Explicit,F/M,Completed,Chaebol Kim Seokjin | Jin | Explicit Language | Explicit Sexual Content,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/18389633,62,Easter Sunday,An Easter announcement for Jin.,2019-04-07,1524,Mature,F/M,Completed,Anxiety | Easter | Easter Eggs | Morning Sickness | Pregnancy | husband au,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/31585436,61,thunder,"you allow your best friend Jin to take you backpacking once per year.  apparently, this year’s outing would be the wettest yet.",2021-05-28,6089,Explicit,F/M,Completed,Best Friends | Come Eating | Comeplay | Creampie | Dirty Talk | Explicit Sexual Content | Fluff | Fluff and Smut | Friends to Lovers | Light Dom/sub | Possessive Sex | Sex | Smut | but only v lightly | light degradation,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12142557,61,All Over Again,"Memory degradation, especially at a young age is hard to deal with, especially when your loved ones are forgotten. But, Kim Seokjin does all he can to make the best of (Y/N)'s condition, to show them his love and help them fall in love with him every day, all over again.",2017-09-20,2197,General Audiences,F/M,Completed,Fluff | Reader-Insert | Romance,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/16030151,61,His Epiphany of Her,"Kim Seokjin, cursed with different eyes and cracked skin like a broken porcelain doll for the way he use to live, secluded himself and cut off all ties from the world around him they kept spinning while he seemed to stop moving. He found no point in continuing on if he couldn't be beautiful. So he stayed away, staying in place day after day.  He's content to try and wither away in his solitude where no one knows he exists, until she accidentally breaks into his house and sleeping in his guest room.  Who is she, where did she come from, how did she find him and why doesn't she just leave. Only by learning to care for another, and for himself will he ever begin to heal.  He seeks help from no one, but she still worms her way into his head, into his heart and maybe, one day you might just heal him.",2018-09-18,12532,Teen And Up Audiences,F/M,Completed,AU | Angst | Bursts of anger | Drama | Hurt/Comfort | Lack of selfcare/love | Mentions of Binge/Starving cycles | One-Shot | Reader is amnesiac (for most of it) | Romance | Seokjin AU | Seokjin is cursed | Strangers to Lovers | curseAU | mentions of self harm | not proof read,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/18112523,60,Wash 'n Dry,The one where Seokjin is the cute RA who catches you doing laundry at 1 AM and you both have time to kill.,2019-03-14,1151,Mature,F/M,Completed,Fluff | Mentions of Smut | the worst pickup line EVER,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/11385018,60,Newlywed Bliss,MY FIRST REQUEST SCREEEE Please enjoy this fic about Reader and Jin enjoying their honeymoon~ Hope you enjoy it Anon :3,2017-07-03,2788,Mature,F/M,Completed,Cute | Fluff | Honeymoon | Jin being a sweetheart | Reader Insert | Sex | Sweet Sex | Vacation | he's so loveable | newlyweds,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/14510433,60,gift.,"Sometimes, the best gifts are right in front of you. Jin x Reader",2018-05-02,2149,General Audiences,F/M,Completed,Alternate Universe - Hogwarts | Christmas Fluff | Mistletoe | ft. useless taekook and sassy joon,Kim Seokjin | Jin/Reader Series: Stories from Hogwarts (BTS) [2],seokjin,{'seokjin'}
https://golemlab.eu/graph/30493803,59,My Tentacle Romance,"You didn't mean to scare him. You didn't mean to fall in love with him, either.",2021-04-05,7248,Explicit,Other,Completed,Aftercare | Agender Character | Agender Reader | Bottom Kim Seokjin | Jin | Choking | Come Inflation | Come Swallowing | Dirty Talk | Eldritch | Eldritch Horror Reader | Face-Fucking | First Kiss | Gender-Neutral Pronouns | Getting Together | Hamster Hybrid Kim Seokjin | Jin | Hybrids | Monsterfucking | Multiple Orgasms | Multiple Penetration | Oviposition | Reader-Insert | Roommates | Switch Kim Seokjin | Jin | Tentacle Dick | Tentacle Sex | Tentacles | Top Kim Seokjin | Jin | gagging | gender neutral reader | meet weird,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/26511484,59,The Devil's Family,"A collection of tidbits that stretch across certain points of your relationship with Seokjin; lover, husband, father and let’s not forget, Devil…",2020-09-17,13161,Explicit,F/M,Completed,Devil Seokjin | Established Relationship | Pregnancy | Romance | Slice of Life AU | Smut | domestic AU | human reader,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Devil Wears Armani Saga [3]",seokjin,{'seokjin'}
https://golemlab.eu/graph/38843679,59,A piece of us,"As of late, you and your husband are fighting. Will the news you share become the demise or savior of your marriage?",2022-05-07,5302,Not Rated,F/M,Completed,Angst | Emotional Hurt/Comfort | Established Relationship | Hurt No Comfort | Husband Kim Seokjin | Kim Seokjin | Jin-centric | Pregnancy,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/16946889,59,"Satan, Baby","When the devil knocks, you’re only too happy to answer.",2018-12-11,2582,Explicit,F/M,Completed,Alternate Universe - Devil | Angst | Body Horror | Creepy | Horror | Mild Smut | POV Second Person | Religious Imagery & Symbolism,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/34809340,58,God of Mischief,"You've dedicated your life to the temple of Lugh, the golden sun god. But when your world crumbles, your ticket to escape is not what you imagined it'd be, especially when it comes as a handsome, mischievous figure waltzing through the flames.",2021-10-30,7361,Explicit,F/M,Completed,Claiming | Corruption | Hand Jobs | Impregnation | Loss of Virginity | Marking | Oral Sex | Size Difference | Size Kink | fairly unrealistic depictions of how anatomy works during sex | impreg kink | no use of gendered pronouns for yn,"Kim Seokjin | Jin/Reader, Loki (Marvel)/Reader",seokjin,{'seokjin'}
https://golemlab.eu/graph/21290039,58,"Dr. Kim, M.D.",None,2019-11-03,1678,Explicit,F/M,Completed,Dirty Talk | Doctor Kim Seokjin | Jin | Doctor/Patient | Dom Kim Seokjin | Jin | Don't Ask Don't Tell | Don't Examine This Too Closely | I Don't Even Know | Jin has a mild praise kink | Masturbation | Oral Sex | Plot What Plot/Porn Without Plot | Shameless Smut | Smut | Vaginal Fingering | this just came to me suddenly,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/38163625,58,Pay Attention,"You’ve seen the TikTok challenge going around, people walking up to their SOs naked while the other is gaming and seeing what their reaction it. Lucky for you, your boyfriend just happens to be an avid gamer and so you decide to try the challenge out for yourself.",2022-04-04,2138,Explicit,F/M,Completed,Bratty Reader | Clothed Sex | Cock Warming | Creampie | Dom Kim Seokjin | Jin | Masturbation | Multiple Orgasms | Overstimulation | Praise Kink | Riding | Spanking | Teasing | Vaginal Fingering | pussy slapping,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/26511394,57,My Sweet 666,"It’s been three months since you started working with Seokjin, Devil CEO— your Devil CEO, and while things should’ve taken a turn for the positive, nothing has changed since that fated Halloween night… You begin to realise that humans and devils aren’t a match made in heaven… hell…? Is it that you and Seokjin just aren’t meant to be? Or is it that you’re both too stubborn and scared to tell each other how you really feel…",2020-09-17,26946,Explicit,F/M,Completed,Angst | CEO Seokjin | Devil BTS | Devil Seokjin | Romance | Slow Burn | Smut | human reader,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Devil Wears Armani Saga [2]",seokjin,{'seokjin'}
https://golemlab.eu/graph/17987825,57,One Missed Call,You have one missed call. Please pick up. He's begging you. (Also on Wattpad).,2019-03-03,2093,Teen And Up Audiences,F/M,Completed,Angst | Angst with a Happy Ending | Hospitals | Hurt/Comfort | Injury | Kidnapping | Sad Kim Seokjin | Jin | Texting,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/13546746,56,Awake,A collection of moments with Kim Seokjin.,2018-02-01,1247,Teen And Up Audiences,F/M,In-Progress,Drabbles | Fluff | Light Angst | Romance | YNWA spinoff | oneshots,Kim Seokjin | Jin/Reader Series: The Red String of Fate [9],seokjin,{'seokjin'}
https://golemlab.eu/graph/36402241,56,Pretend,"A year after a terrible breakup, one of your best friends and roommate Kim Seokjin asks you to be his date for an upcoming work Gala. The catch is, his ex that broke is heart will not only be there, but is now engaged to one of his co-workers. The gag is, you're in love with Seokjin, have been for years, but it just has never been the right time to tell him until now. Maybe.",2022-01-13,22159,Mature,F/M,In-Progress,Alternate Universe - Modern Setting | Drunken Kissing | Eventual Smut | Friends to Lovers | Humor | Light Angst | Mental Health Issues | Mentions of Emotional Abuse | Past Abuse | Slow Burn | mentions of mental abuse,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/13200171,56,Lost & Found,"How were you supposed to know that beautiful sealskin coat you picked up on the beach belonged to none other than your friend Kim Seokjin, the most beautiful man alive and the keeper of your heart?",2017-12-30,9069,General Audiences,F/M,Completed,Fluff | Selkies,Kim Seokjin | Jin/Reader Series: rbuns [3],seokjin,{'seokjin'}
https://golemlab.eu/graph/11604591,56,Mine,"""Princess you know I like to claim what's mine. And you are mine, aren't you?"" ~ Originally part of a single fic (Don't Encourage Me So). Decided to break it up into oneshots since a cohesive fic ended up not working out ^_^'",2017-07-25,1500,Explicit,F/M,Completed,Begging | Bondage | Dom Kim Seokjin | Jin | Dom/sub | Exhibitionism | Finger Sucking | Fingerfucking | Hand & Finger Kink | Light BDSM | Marking | Orgasm Delay/Denial | Power Play | Rough Sex | Sex | Smut | Vaginal Fingering | thigh riding,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Don't Encourage Me So [1]",seokjin,{'seokjin'}
https://golemlab.eu/graph/23202844,56,In Need of Orders,"After a disastrous mission, which lead to the destruction of your prized invention and the compromise of his cover, Seokjin is confined to your base, and placed under your command. Now that he’s stuck with little to do, he uses his time to investigate a past you simply want to forget.",2020-03-18,15162,Explicit,F/M,Completed,Action/Adventure | Alternate Universe - Spies & Secret Agents | Comedy | Drama | Kingsman AU | Light Bondage | Light Dom/sub | Masturbation | Oral Sex | Public Foreplay | Rivals to Lovers | Romance | Smut | Voyeurism,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/36019069,55,"A Picture, A Thousand Words","""What is it about me being blonde that has people so... fired up anyway?"" ""Maybe it's because people think blonde Jin looks like someone who would finger fuck them in a supply closet, have them come in two minutes, and then walk out leaving them a trembling mess on the floor.""",2021-12-28,6412,Mature,F/M,In-Progress,Blonde Kim Seokjin | Jin | Blow Jobs | Fingerfucking | Purple-Haired Kim Seokjin | Jin | Social Media Consultant Reader | Vaginal Fingering | but not in the way you think,Kim Seokjin | Jin/Reader Series: Bighit Staff Series [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/40981833,54,It's Evolution Or Whatever,"""Just like that, Seokjin started opening drawers and cupboards, taking out ingredients to start preparing dinner, as if he hadn't just dropped a thousand dollar phone in your lap like it was nothing. And that's when it dawned on you. Your boyfriend, Kim Seokjin, is rich."" You find it extremely sexy whenever Seokjin flexes his wealth. Seokjin doesn't get it. Until he does.",2022-08-12,8746,Explicit,F/M,Completed,Banter | Established Relationship | Fluff | Fluff and Smut | Foot Jobs | Mommy Kink | Not sponsored by Samsung | Rich Kim Seokjin | Jin | Smut | Sub Kim Seokjin | Jin,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/26511550,54,TDWA Drabbles,A collection of drabbles spanning across the whole of the 'The Devil Wears Armani' saga...,2020-09-17,2338,Explicit,F/M,In-Progress,Forever domestic | Smut | lots of love,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Devil Wears Armani Saga [4]",seokjin,{'seokjin'}
https://golemlab.eu/graph/13236795,54,Hair Dye (Jin x Reader),"“Can you come here? I know it’s your day off, but I have to pick a color and I don’t know what to do. Kookie and Tae say I should do it rainbow and Namjoon says I should do it neon yellow. Help me. Please.”",2018-01-02,994,General Audiences,Other,Completed,,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
