s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,noncanonical_tags,filtered_noncanonical_tags,bts_tags
https://golemlab.eu/graph/18094010,"Hello, Nurse","Along with your babies, it looked like the New Year would bring something much more unexpected.",2019-03-13,1269,General Audiences,F/M,Completed,113,seokjin,Alcohol | Doctor Kim Seokjin | Jin | Fluff | Originally Posted on Tumblr | POV Female Character | POV Second Person | Pregnant Reader | Reader-Insert,Kim Seokjin | Jin/Reader Series: A Heart's Direction [1],"['Alcohol', 'Doctor Kim Seokjin', 'Jin', 'Fluff', 'Originally Posted on Tumblr', 'POV Female Character', 'POV Second Person', 'Pregnant Reader', 'Reader-Insert']","['Alcohol', 'Fluff', 'Originally Posted on Tumblr', 'POV Female Character', 'POV Second Person', 'Reader-Insert']","['Doctor Kim Seokjin', 'Jin', 'Pregnant Reader']","['Doctor Kim Seokjin', 'Jin', 'Pregnant Reader']",[]
https://golemlab.eu/graph/11713272,No Hands (M),Jin likes to play. Even in bed.,2017-08-05,4042,Mature,F/M,Completed,112,seokjin,Ass Play | Dom/sub | Master/Pet | Overstimulation | Sex Toys | Squirting,Kim Seokjin | Jin/Reader,"['Ass Play', 'Dom/sub', 'Master/Pet', 'Overstimulation', 'Sex Toys', 'Squirting']","['Ass Play', 'Dom/sub', 'Master/Pet', 'Overstimulation', 'Sex Toys']",['Squirting'],['Squirting'],[]
https://golemlab.eu/graph/26880172,Take Flight,"Seokjin had caught your fancy the moment you’d met him. He’d seemed so intimidating at first with those wide shoulders, that gorgeous face and, heaven have mercy, those towering wings. But, not long after meeting him, still too shy to properly look him in the eye, he’d eyed your burger and cracked a dad joke about it, and that’s when you’d started to fall.",2020-10-07,5197,Mature,F/M,Completed,112,seokjin,Bad Puns | But Like Not Much | Developing Relationship | Dry Humping | First Dates | Fluff | Fluff and Smut | Humor | Hybrid Kim Seokjin | Jin | Kissing | Making Out | Smut | a teeny bit of | idk how to tag this | jinnie makes dad jokes okay? | they go on a date and then it develops from there,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Bad Puns', 'But Like Not Much', 'Developing Relationship', 'Dry Humping', 'First Dates', 'Fluff', 'Fluff and Smut', 'Humor', 'Hybrid Kim Seokjin', 'Jin', 'Kissing', 'Making Out', 'Smut', 'a teeny bit of', 'idk how to tag this', 'jinnie makes dad jokes okay?', 'they go on a date and then it develops from there']","['Bad Puns', 'Developing Relationship', 'Dry Humping', 'First Dates', 'Fluff', 'Fluff and Smut', 'Humor', 'Kissing', 'Making Out', 'Smut']","['But Like Not Much', 'Hybrid Kim Seokjin', 'Jin', 'a teeny bit of', 'idk how to tag this', 'jinnie makes dad jokes okay?', 'they go on a date and then it develops from there']","['But Like Not Much', 'Hybrid Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/30682940,Made-up Love Song Drabbles,More from the Made-up love song world!,2021-04-14,30864,Explicit,F/M,In-Progress,111,seokjin,Bath Sex | CEO Seokjin | Elementary school teacher OC | Fingering | Hand Jobs | OC is 30 Seokjin is 37 | Oral Sex | Penetrative Sex | Phone Sex | Romance | Seokjin had a lingerie kink lol | Sex Toys | Single Dad AU | Smut | Strangers to Lovers | age gap | dilf seokjin | face sitting/riding | slight angst | therapy sessions,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Made-up Love Song [2]","['Bath Sex', 'CEO Seokjin', 'Elementary school teacher OC', 'Fingering', 'Hand Jobs', 'OC is 30 Seokjin is 37', 'Oral Sex', 'Penetrative Sex', 'Phone Sex', 'Romance', 'Seokjin had a lingerie kink lol', 'Sex Toys', 'Single Dad AU', 'Smut', 'Strangers to Lovers', 'age gap', 'dilf seokjin', 'face sitting/riding', 'slight angst', 'therapy sessions']","['Bath Sex', 'Hand Jobs', 'Oral Sex', 'Phone Sex', 'Romance', 'Sex Toys', 'Smut', 'Strangers to Lovers']","['CEO Seokjin', 'Elementary school teacher OC', 'Fingering', 'OC is 30 Seokjin is 37', 'Penetrative Sex', 'Seokjin had a lingerie kink lol', 'Single Dad AU', 'age gap', 'dilf seokjin', 'face sitting/riding', 'slight angst', 'therapy sessions']","['CEO Seokjin', 'Fingering', 'Penetrative Sex', 'Single Dad AU']",[]
https://golemlab.eu/graph/12589844,Illuminate,He is so beautiful it simply hurts.,2017-11-01,400,Teen And Up Audiences,F/M,Completed,109,seokjin,Alternate Universe - Vampire | Drabble | Driving | Human/Vampire Relationship | Music | Unresolved Romantic Tension | Vampire Kim Seokjin | Jin,Kim Seokjin | Jin/Reader Series: Vampire!Jin [1],"['Alternate Universe - Vampire', 'Drabble', 'Driving', 'Human/Vampire Relationship', 'Music', 'Unresolved Romantic Tension', 'Vampire Kim Seokjin', 'Jin']","['Alternate Universe - Vampire', 'Drabble', 'Driving', 'Human/Vampire Relationship', 'Music', 'Unresolved Romantic Tension']","['Vampire Kim Seokjin', 'Jin']","['Vampire Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/14545365,"Oh, Brother Why?","Kim Seokjin is tired. So when he got back for the break, all he want is to rest and relax after all the hard work he put through with the boys. But no, his sweet, retard little sister has to meddle in and pestering her beloved big brother. Well, people change. Jin may have been patient in the past, but now, he just don't feel like taking care of his sweet younger sister anymore. So he took care of her, just the way she wants him to.",2018-05-07,2376,Mature,F/M,In-Progress,109,seokjin,Brother/Sister Incest | Evil | Kim Seokjin | Jin is So Done | Loss of Innocence | Loss of Virginity | Mental Instability | Underage Rape/Non-con,Kim Seokjin | Jin/Reader,"['Brother/Sister Incest', 'Evil', 'Kim Seokjin', 'Jin is So Done', 'Loss of Innocence', 'Loss of Virginity', 'Mental Instability', 'Underage Rape/Non-con']","['Brother/Sister Incest', 'Evil', 'Loss of Innocence', 'Loss of Virginity', 'Mental Instability', 'Underage Rape/Non-con']","['Kim Seokjin', 'Jin is So Done']",['Kim Seokjin'],[]
https://golemlab.eu/graph/8160670,Accident,You were enjoying some time with Jin when things turn... Interesting. Basically is just a shameless Seokjin smut.,2016-09-29,1336,Explicit,F/M,Completed,108,seokjin,Daddy Kink | Plot What Plot/Porn Without Plot | but this is fun | idk why i wrote this | there's a bit of teasing too,Kim Seokjin | Jin/Reader,"['Daddy Kink', 'Plot What Plot/Porn Without Plot', 'but this is fun', 'idk why i wrote this', ""there's a bit of teasing too""]","['Daddy Kink', 'Plot What Plot/Porn Without Plot']","['but this is fun', 'idk why i wrote this', ""there's a bit of teasing too""]",[],[]
https://golemlab.eu/graph/23028466,Love Bites,"you’re stuck working the evening shift on valentine’s day at bangtan bistro. as the city’s most expensive and exclusive restaurant, the bistro draws in couples both old and new with partners looking to propose or to impress. your tolerance for PDA and cringey lovebirds has never been lower. throw a flirty chef into the mix and you’re in for a bumpy ride that might just conclude with a happy ending.",2020-03-05,5424,Mature,F/M,Completed,108,seokjin,Chef Kim Seokjin | Jin | Fluff | Fluff and Smut | Humor | Smut,Kim Seokjin | Jin/Reader,"['Chef Kim Seokjin', 'Jin', 'Fluff', 'Fluff and Smut', 'Humor', 'Smut']","['Fluff', 'Fluff and Smut', 'Humor', 'Smut']","['Chef Kim Seokjin', 'Jin']","['Chef Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/19732204,lay me gently,"there is no time for loneliness among the fires of your forge, no room in your buzzing mind for thoughts of anything but your next invention and the pain in your leg. your life is tilted off its axis, though, when your parents arrange a marriage without your knowledge or consent, and your new husband begins to situate himself into your life despite protests from either of you. you don’t know what zeus and hera have planned, but a volcano is no place for a love god like seokjin.",2019-07-11,12992,Explicit,F/M,Completed,106,seokjin,Aphrodite!Jin | Arranged Marriage | Depictions of Chronic Pain | Dionysus!Jimin | Hephaestus!Reader | Hera is Not A Dick But Still Slightly Shady I Suppose | Mentions of A War God But Not Specifically Ares I Swear | Reader is Hephaestus | Seokjin is Aphrodite | Strangers to Lovers | There really aren't a lot of warnings for the smut | Unprotected Sex | Vaginal Fingering | Zeus is a DICK | because Hephaestus got thrown off Olympus so I mean | but like | depictions of disability | for not even five minutes | its the most vanilla thing I've ever written in my entire life | vague allusions to violence,Kim Seokjin | Jin/Reader Series: monsters and gods [2],"['Aphrodite!Jin', 'Arranged Marriage', 'Depictions of Chronic Pain', 'Dionysus!Jimin', 'Hephaestus!Reader', 'Hera is Not A Dick But Still Slightly Shady I Suppose', 'Mentions of A War God But Not Specifically Ares I Swear', 'Reader is Hephaestus', 'Seokjin is Aphrodite', 'Strangers to Lovers', ""There really aren't a lot of warnings for the smut"", 'Unprotected Sex', 'Vaginal Fingering', 'Zeus is a DICK', 'because Hephaestus got thrown off Olympus so I mean', 'but like', 'depictions of disability', 'for not even five minutes', ""its the most vanilla thing I've ever written in my entire life"", 'vague allusions to violence']","['Arranged Marriage', 'Strangers to Lovers', 'Vaginal Fingering']","['Aphrodite!Jin', 'Depictions of Chronic Pain', 'Dionysus!Jimin', 'Hephaestus!Reader', 'Hera is Not A Dick But Still Slightly Shady I Suppose', 'Mentions of A War God But Not Specifically Ares I Swear', 'Reader is Hephaestus', 'Seokjin is Aphrodite', ""There really aren't a lot of warnings for the smut"", 'Unprotected Sex', 'Zeus is a DICK', 'because Hephaestus got thrown off Olympus so I mean', 'but like', 'depictions of disability', 'for not even five minutes', ""its the most vanilla thing I've ever written in my entire life"", 'vague allusions to violence']","['Aphrodite!Jin', 'Dionysus!Jimin', 'Hephaestus!Reader', 'Unprotected Sex']",[]
https://golemlab.eu/graph/7271878,whalebone boy,"of all the whalebone spoons, diamond platters, and lonely mansions – she was his most prized possession.",2016-06-22,2746,Explicit,F/M,Completed,105,seokjin,Alternate Universe | Businessmen | Love Confessions | Rich Seokjin | Smut,Kim Seokjin | Jin/Reader Series: Personal Favourites From The Past [3],"['Alternate Universe', 'Businessmen', 'Love Confessions', 'Rich Seokjin', 'Smut']","['Alternate Universe', 'Businessmen', 'Love Confessions', 'Smut']",['Rich Seokjin'],['Rich Seokjin'],[]
https://golemlab.eu/graph/18231665,The Plan,"Jin’s been acting like a total dick ever since you got home from a business trip, so the boys ask you to join in on their idea to help the eldest relieve some stress.",2019-03-25,6141,Mature,F/M,Completed,104,seokjin,,Kim Seokjin | Jin/Reader,[],[],[],[],[]
https://golemlab.eu/graph/21492436,"Blood, Sweat and Tears","Vampires don't need to drink blood in order to survive, that is a tale that was created years ago before more research was put into the subject of their kind. Instead, when a vampire drinks from a human, their blood works more as an aphrodisiac then a nutritious substance. This story is what happened when you and your vampire boyfriend decide to see what your blood will do to him.",2019-11-19,867,Explicit,F/M,Completed,101,seokjin,Alternate Universe - Vampire | Biting | Blood Drinking | Interspecies Relationship(s) | Married Couple | Married Sex | Rough Sex | Vaginal Sex | Vampire Sex | Vampires,Kim Seokjin | Jin/Reader Series: Bangtan Monster Mash [1],"['Alternate Universe - Vampire', 'Biting', 'Blood Drinking', 'Interspecies Relationship(s)', 'Married Couple', 'Married Sex', 'Rough Sex', 'Vaginal Sex', 'Vampire Sex', 'Vampires']","['Alternate Universe - Vampire', 'Biting', 'Blood Drinking', 'Interspecies Relationship(s)', 'Married Couple', 'Married Sex', 'Rough Sex', 'Vaginal Sex', 'Vampire Sex', 'Vampires']",[],[],[]
https://golemlab.eu/graph/19482769,sleeping with a friend,,2019-07-05,1396,Explicit,F/M,Completed,100,seokjin,Awkward Sexual Situations | Fluff | Friends to Lovers | Smut,Kim Seokjin | Jin/Reader,"['Awkward Sexual Situations', 'Fluff', 'Friends to Lovers', 'Smut']","['Awkward Sexual Situations', 'Fluff', 'Friends to Lovers', 'Smut']",[],[],[]
https://golemlab.eu/graph/9125968,Submerged,You've known ever since you were little that you can't swim. The boys except for your boyfriend Seokjin decides to try and help you learn.,2016-12-31,4073,Teen And Up Audiences,F/M,Completed,99,seokjin,Angst | Arguing | Drowning | Fluff and Angst | Fluffy Ending | POV Second Person | Swimming | Swimming Pools,Kim Seokjin | Jin/Reader,"['Angst', 'Arguing', 'Drowning', 'Fluff and Angst', 'Fluffy Ending', 'POV Second Person', 'Swimming', 'Swimming Pools']","['Angst', 'Arguing', 'Drowning', 'Fluff and Angst', 'Fluffy Ending', 'POV Second Person', 'Swimming', 'Swimming Pools']",[],[],[]
https://golemlab.eu/graph/26879143,Sold My Soul,"Being a witch without any magical ability is hard, but when a wayward incubus appears in your apartment, offering a deal that’s too good to pass on, you’re more than willing to take him up on it.",2020-10-07,18917,Mature,F/M,Completed,98,seokjin,Fluff | Incubus Kim Seokjin | Jin | Sweet Kim Seokjin | Jin,Kim Seokjin | Jin/Reader,"['Fluff', 'Incubus Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin']",['Fluff'],"['Incubus Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin']","['Incubus Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/27862453,aubade.,"It was supposed to be one night—no more, no less. But when your city is hit with what newscasters are calling a once-in-a-lifetime storm and the blizzard of the century, you realize that Mother Nature isn’t going to let you leave that easily. And neither is Kim Seokjin. Jin x Reader [aubade (oh- bahd ; n): a poem or song, usually sung at dawn]",2020-12-03,9979,Explicit,F/M,Completed,98,seokjin,Fluff and Smut | One Night Stands | Oral Sex | Smut | Snowed In | choking but only a teeny tiny bit | jin tells terrible jokes | reader is emotionally constipated lmao | soft dom!jin | spanking but only a little | wacky cracky humor abounds,Kim Seokjin | Jin/Reader,"['Fluff and Smut', 'One Night Stands', 'Oral Sex', 'Smut', 'Snowed In', 'choking but only a teeny tiny bit', 'jin tells terrible jokes', 'reader is emotionally constipated lmao', 'soft dom!jin', 'spanking but only a little', 'wacky cracky humor abounds']","['Fluff and Smut', 'One Night Stands', 'Oral Sex', 'Smut', 'Snowed In']","['choking but only a teeny tiny bit', 'jin tells terrible jokes', 'reader is emotionally constipated lmao', 'soft dom!jin', 'spanking but only a little', 'wacky cracky humor abounds']",[],[]
https://golemlab.eu/graph/19035373,fume,"Maybe most husbands would treat you to a massage after a tough day. But Seokjin isn’t “most husbands,” and instead prefers to help you out by blowing your back out.",2019-05-31,10784,Mature,F/M,Completed,98,seokjin,Degradation | Doggy Style | Dom/sub | Domestic Fluff | Dominance | Face-Fucking | FaceFucking | Humiliation | Marking | Missionary | Mutual Pining | Name-Calling | Smut | Spanking | Verbal Humiliation | male dom | sir | spitting,Kim Seokjin | Jin/Reader,"['Degradation', 'Doggy Style', 'Dom/sub', 'Domestic Fluff', 'Dominance', 'Face-Fucking', 'FaceFucking', 'Humiliation', 'Marking', 'Missionary', 'Mutual Pining', 'Name-Calling', 'Smut', 'Spanking', 'Verbal Humiliation', 'male dom', 'sir', 'spitting']","['Doggy Style', 'Dom/sub', 'Domestic Fluff', 'Dominance', 'Face-Fucking', 'Humiliation', 'Marking', 'Mutual Pining', 'Name-Calling', 'Smut', 'Spanking', 'Verbal Humiliation']","['Degradation', 'FaceFucking', 'Missionary', 'male dom', 'sir', 'spitting']","['Degradation', 'FaceFucking', 'Missionary']",[]
https://golemlab.eu/graph/9303965,EatJin 171301,"Seokjin surprises fans with an EatJin, inviting you to join it and spend time with him.",2017-01-13,3399,General Audiences,F/M,Completed,97,seokjin,Attempt at Humor | Cell Phones | Cute | Eating | Fluff | Fluff and Humor | Food | POV Second Person,Kim Seokjin | Jin/Reader,"['Attempt at Humor', 'Cell Phones', 'Cute', 'Eating', 'Fluff', 'Fluff and Humor', 'Food', 'POV Second Person']","['Attempt at Humor', 'Cell Phones', 'Cute', 'Eating', 'Fluff', 'Fluff and Humor', 'Food', 'POV Second Person']",[],[],[]
https://golemlab.eu/graph/24243256,The IKEA Test,"One review on IKEA’s website called the BRIMNES bed frame the leading cause of divorce due to its difficult assembly. You and Seokjin had laughed when you read it. Now, you weren’t so sure.",2020-05-18,9075,Explicit,F/M,Completed,96,seokjin,Hair-pulling | Multiple Orgasms | Oral Sex | Orgasm Control | Overstimulation | Reader-Insert | Seokjin is basically the best bf but we all already knew that | Sir Kink | Spanking | Use of slut/whore | Vaginal Fingering | Vaginal Sex | belt spanking | dom!seokjin | sub!Reader,Kim Seokjin | Jin/Reader,"['Hair-pulling', 'Multiple Orgasms', 'Oral Sex', 'Orgasm Control', 'Overstimulation', 'Reader-Insert', 'Seokjin is basically the best bf but we all already knew that', 'Sir Kink', 'Spanking', 'Use of slut/whore', 'Vaginal Fingering', 'Vaginal Sex', 'belt spanking', 'dom!seokjin', 'sub!Reader']","['Hair-pulling', 'Multiple Orgasms', 'Oral Sex', 'Orgasm Control', 'Overstimulation', 'Reader-Insert', 'Spanking', 'Vaginal Fingering', 'Vaginal Sex']","['Seokjin is basically the best bf but we all already knew that', 'Sir Kink', 'Use of slut/whore', 'belt spanking', 'dom!seokjin', 'sub!Reader']",['Sir Kink'],[]
